0,0.000004
100,0.000423
200,0.001580
300,0.003545
400,0.005544
500,0.003251
600,0.004151
700,0.005888
800,0.007820
900,0.009289
1000,0.011493
1100,0.013844
1200,0.016477
1300,0.019116
1400,0.022153
1500,0.025500
1600,0.028905
1700,0.032714
1800,0.036576
1900,0.040760
2000,0.049389
2100,0.051859
2200,0.057328
2300,0.059708
2400,0.064933
2500,0.072077
2600,0.076160
2700,0.082203
2800,0.088394
2900,0.096082
3000,0.101444
3100,0.108406
3200,0.118535
3300,0.134635
3400,0.130129
3500,0.147869
3600,0.155590
3700,0.154643
3800,0.162526
3900,0.179308
4000,0.186889
4100,0.189114
4200,0.199601
4300,0.209666
4400,0.226813
4500,0.233551
4600,0.238425
4700,0.249431
4800,0.264901
4900,0.275451
5000,0.283094
5100,0.299235
5200,0.314340
5300,0.316994
5400,0.329956
5500,0.349829
5600,0.354454
5700,0.367922
5800,0.388036
5900,0.395527
6000,0.416209
6100,0.419324
6200,0.435507
6300,0.455497
6400,0.463018
6500,0.490260
6600,0.493512
6700,0.533289
6800,0.532466
6900,0.570811
7000,0.570517
7100,0.575510
7200,0.591934
7300,0.600280
7400,0.620491
7500,0.642222
7600,0.652390
7700,0.699012
7800,0.694738
7900,0.705434
8000,0.729031
8100,0.747870
8200,0.764786
8300,0.775127
8400,0.800647
8500,0.820801
8600,0.841419
8700,0.880359
8800,0.877550
8900,0.893828
9000,0.917444
9100,0.942401
9200,0.977478
9300,0.989406
9400,1.010443
9500,1.028232
9600,1.062943
9700,1.065765
9800,1.096568
9900,1.115502
10000,1.136616
