10000,0.003532
10010,0.000292
10020,0.000263
10030,0.000166
10040,0.000166
10050,0.000171
10060,0.000166
10070,0.000166
10080,0.000166
10090,0.001423
10100,0.002214
10110,0.000140
10120,0.000134
10130,0.000147
10140,0.000132
10150,0.000131
10160,0.000154
10170,0.000151
10180,0.000107
10190,0.000107
10200,0.000107
10210,0.000107
10220,0.000098
10230,0.000098
10240,0.000099
10250,0.000098
10260,0.000099
10270,0.000099
10280,0.000099
10290,0.000099
10300,0.000099
10310,0.000099
10320,0.000099
10330,0.000099
10340,0.000268
10350,0.000100
10360,0.000100
10370,0.000100
10380,0.000100
10390,0.000100
10400,0.000100
10410,0.000100
10420,0.000100
10430,0.000100
10440,0.000100
10450,0.000100
10460,0.000104
10470,0.000101
10480,0.000101
10490,0.000101
10500,0.000101
10510,0.000108
10520,0.000102
10530,0.000101
10540,0.000101
10550,0.000101
10560,0.000102
10570,0.000105
10580,0.000102
10590,0.000102
10600,0.000646
10610,0.000367
10620,0.000137
10630,0.000139
10640,0.002137
10650,0.000156
10660,0.000149
10670,0.000156
10680,0.000147
10690,0.000199
10700,0.000118
10710,0.000118
10720,0.000118
10730,0.000118
10740,0.000103
10750,0.000103
10760,0.000103
10770,0.000103
10780,0.000104
10790,0.000103
10800,0.000104
10810,0.000106
10820,0.000104
10830,0.000104
10840,0.000104
10850,0.000104
10860,0.000107
10870,0.000104
10880,0.000109
10890,0.000105
10900,0.000105
10910,0.000105
10920,0.000105
10930,0.000105
10940,0.000105
10950,0.000105
10960,0.000105
10970,0.000105
10980,0.000106
10990,0.000105
11000,0.000106
11010,0.000106
11020,0.000106
11030,0.000106
11040,0.000190
11050,0.000110
11060,0.000106
11070,0.000106
11080,0.000106
11090,0.000106
11100,0.000110
11110,0.000107
11120,0.000107
11130,0.000107
11140,0.000107
11150,0.000110
11160,0.000107
11170,0.000107
11180,0.000107
11190,0.000107
11200,0.000111
11210,0.000108
11220,0.000182
11230,0.000108
11240,0.000986
11250,0.000137
11260,0.000137
11270,0.000136
11280,0.000113
11290,0.000113
11300,0.000125
11310,0.000108
11320,0.000109
11330,0.000109
11340,0.000109
11350,0.000109
11360,0.000109
11370,0.000109
11380,0.000109
11390,0.000109
11400,0.000110
11410,0.000109
11420,0.000110
11430,0.000110
11440,0.000110
11450,0.000110
11460,0.000110
11470,0.000110
11480,0.000110
11490,0.000110
11500,0.000110
11510,0.000111
11520,0.000111
11530,0.000125
11540,0.000111
11550,0.000111
11560,0.000111
11570,0.000111
11580,0.000111
11590,0.000111
11600,0.000111
11610,0.000111
11620,0.000111
11630,0.000112
11640,0.000112
11650,0.000112
11660,0.000112
11670,0.000115
11680,0.000113
11690,0.000112
11700,0.000112
11710,0.000138
11720,0.000115
11730,0.000113
11740,0.000113
11750,0.000113
11760,0.000113
11770,0.000116
11780,0.000113
11790,0.000113
11800,0.000113
11810,0.000113
11820,0.000113
11830,0.000113
11840,0.000114
11850,0.000114
11860,0.000114
11870,0.000114
11880,0.000114
11890,0.000114
11900,0.000114
11910,0.000114
11920,0.000114
11930,0.000114
11940,0.000115
11950,0.000115
11960,0.000115
11970,0.000115
11980,0.000115
11990,0.000115
12000,0.000115
12010,0.000115
12020,0.000115
12030,0.000115
12040,0.000120
12050,0.000116
12060,0.000116
12070,0.000116
12080,0.000116
12090,0.000119
12100,0.000116
12110,0.000116
12120,0.000116
12130,0.000116
12140,0.000116
12150,0.000116
12160,0.000117
12170,0.000117
12180,0.000117
12190,0.000117
12200,0.000117
12210,0.000117
12220,0.000117
12230,0.000117
12240,0.000117
12250,0.000117
12260,0.000118
12270,0.000118
12280,0.000118
12290,0.000257
12300,0.000118
12310,0.000118
12320,0.000118
12330,0.000118
12340,0.000121
12350,0.000118
12360,0.000119
12370,0.000119
12380,0.000119
12390,0.000119
12400,0.000185
12410,0.000119
12420,0.000119
12430,0.000119
12440,0.000123
12450,0.000119
12460,0.000120
12470,0.000120
12480,0.000120
12490,0.001476
12500,0.000121
12510,0.000120
12520,0.000120
12530,0.000120
12540,0.000120
12550,0.000120
12560,0.000124
12570,0.000126
12580,0.000121
12590,0.000121
12600,0.000121
12610,0.002803
12620,0.001125
12630,0.000173
12640,0.000171
12650,0.000139
12660,0.000141
12670,0.000138
12680,0.000122
12690,0.000122
12700,0.000122
12710,0.000123
12720,0.000122
12730,0.000124
12740,0.000123
12750,0.000122
12760,0.000122
12770,0.000122
12780,0.000123
12790,0.000123
12800,0.000128
12810,0.000123
12820,0.000123
12830,0.000123
12840,0.000123
12850,0.000123
12860,0.000123
12870,0.000124
12880,0.000124
12890,0.000327
12900,0.001178
12910,0.000125
12920,0.000124
12930,0.000124
12940,0.000127
12950,0.000124
12960,0.000124
12970,0.000124
12980,0.000127
12990,0.000124
13000,0.000125
13010,0.000125
13020,0.000125
13030,0.000125
13040,0.000125
13050,0.000128
13060,0.000125
13070,0.000130
13080,0.000125
13090,0.000125
13100,0.000126
13110,0.000126
13120,0.000125
13130,0.000126
13140,0.000126
13150,0.000126
13160,0.000126
13170,0.000126
13180,0.000126
13190,0.000126
13200,0.000127
13210,0.000127
13220,0.000127
13230,0.000129
13240,0.000127
13250,0.000127
13260,0.000127
13270,0.000130
13280,0.000127
13290,0.000127
13300,0.000127
13310,0.000127
13320,0.000128
13330,0.000128
13340,0.000130
13350,0.000128
13360,0.000128
13370,0.000128
13380,0.000128
13390,0.000128
13400,0.000131
13410,0.000128
13420,0.000129
13430,0.000129
13440,0.000132
13450,0.000129
13460,0.000129
13470,0.000129
13480,0.000129
13490,0.000129
13500,0.000129
13510,0.000129
13520,0.000129
13530,0.000129
13540,0.000130
13550,0.000129
13560,0.000130
13570,0.000130
13580,0.000130
13590,0.000130
13600,0.000130
13610,0.000130
13620,0.000131
13630,0.000131
13640,0.000133
13650,0.000131
13660,0.000131
13670,0.000131
13680,0.000133
13690,0.000131
13700,0.000131
13710,0.000131
13720,0.000132
13730,0.000131
13740,0.000132
13750,0.000132
13760,0.000132
13770,0.000132
13780,0.000132
13790,0.000132
13800,0.000132
13810,0.000132
13820,0.000132
13830,0.000132
13840,0.000133
13850,0.000132
13860,0.000133
13870,0.000133
13880,0.000133
13890,0.000133
13900,0.000133
13910,0.000133
13920,0.000133
13930,0.000133
13940,0.000134
13950,0.000134
13960,0.000134
13970,0.000134
13980,0.000134
13990,0.000134
14000,0.000134
14010,0.000134
14020,0.000134
14030,0.000134
14040,0.000134
14050,0.000135
14060,0.000135
14070,0.000135
14080,0.000135
14090,0.000135
14100,0.000135
14110,0.000135
14120,0.000135
14130,0.000135
14140,0.000135
14150,0.000135
14160,0.000136
14170,0.000135
14180,0.000138
14190,0.000136
14200,0.000136
14210,0.000136
14220,0.000136
14230,0.000136
14240,0.000137
14250,0.000136
14260,0.000136
14270,0.000136
14280,0.000137
14290,0.000137
14300,0.000137
14310,0.000137
14320,0.000137
14330,0.000137
14340,0.000137
14350,0.000137
14360,0.000137
14370,0.000138
14380,0.000138
14390,0.000138
14400,0.000138
14410,0.000138
14420,0.000183
14430,0.000139
14440,0.000138
14450,0.000138
14460,0.000141
14470,0.000138
14480,0.000139
14490,0.000138
14500,0.000141
14510,0.000139
14520,0.000139
14530,0.000139
14540,0.000143
14550,0.000140
14560,0.000140
14570,0.000139
14580,0.000142
14590,0.000140
14600,0.000140
14610,0.000140
14620,0.000140
14630,0.000140
14640,0.000140
14650,0.000140
14660,0.000140
