10000,0.018170
10010,0.018562
10020,0.014486
10030,0.015093
10040,0.016806
10050,0.013355
10060,0.014237
10070,0.011324
10080,0.014798
10090,0.014312
10100,0.013195
10110,0.009898
10120,0.014886
10130,0.015448
10140,0.016180
10150,0.016061
10160,0.014550
10170,0.011153
10180,0.012595
10190,0.016387
10200,0.015664
10210,0.014073
10220,0.014854
10230,0.013082
10240,0.013462
10250,0.016722
10260,0.016245
10270,0.015808
10280,0.015568
10290,0.016921
10300,0.015946
10310,0.015272
10320,0.016348
10330,0.014847
10340,0.015634
10350,0.017388
10360,0.015465
10370,0.011704
10380,0.016542
10390,0.015029
10400,0.015916
10410,0.017846
10420,0.010674
10430,0.010800
10440,0.017529
10450,0.015169
10460,0.015720
10470,0.014741
10480,0.012128
10490,0.015973
10500,0.015481
10510,0.012748
10520,0.014064
10530,0.015363
10540,0.011861
10550,0.014769
10560,0.014738
10570,0.018146
10580,0.017042
10590,0.016522
10600,0.018111
10610,0.016403
10620,0.018038
10630,0.015538
10640,0.014458
10650,0.013737
10660,0.014920
10670,0.012002
10680,0.010770
10690,0.017173
10700,0.010639
10710,0.016300
10720,0.015433
10730,0.017069
10740,0.013220
10750,0.018711
10760,0.019065
10770,0.017652
10780,0.017745
10790,0.017194
10800,0.011657
10810,0.014807
10820,0.017088
10830,0.012280
10840,0.018576
10850,0.014129
10860,0.016625
10870,0.017641
10880,0.017963
10890,0.017124
10900,0.017377
10910,0.018010
10920,0.015428
10930,0.017088
10940,0.018429
10950,0.017084
10960,0.013720
10970,0.016315
10980,0.018860
10990,0.016207
11000,0.018792
11010,0.016740
11020,0.012120
11030,0.018109
11040,0.018011
11050,0.011906
11060,0.016439
11070,0.016376
11080,0.017232
11090,0.017197
11100,0.013675
11110,0.019081
11120,0.016900
11130,0.016458
11140,0.014436
11150,0.014184
11160,0.015262
11170,0.012756
11180,0.019038
11190,0.017268
11200,0.013203
11210,0.019864
11220,0.018398
11230,0.017963
11240,0.017709
11250,0.019267
11260,0.018237
11270,0.014563
11280,0.015524
11290,0.017903
11300,0.019025
11310,0.012392
11320,0.014267
11330,0.016901
11340,0.014774
11350,0.019307
11360,0.019263
11370,0.013668
11380,0.020816
11390,0.018594
11400,0.018843
11410,0.019066
11420,0.014288
11430,0.015745
11440,0.017279
11450,0.013412
11460,0.016180
11470,0.012877
11480,0.013004
11490,0.019895
11500,0.015909
11510,0.020041
11520,0.014545
11530,0.017756
11540,0.017506
11550,0.017009
11560,0.014360
11570,0.017114
11580,0.014522
11590,0.012404
11600,0.020755
11610,0.017505
11620,0.021437
11630,0.014360
11640,0.016202
11650,0.019143
11660,0.014506
11670,0.020915
11680,0.017378
11690,0.017366
11700,0.019300
11710,0.021020
11720,0.017629
11730,0.018104
11740,0.017774
11750,0.017473
11760,0.019205
11770,0.021935
11780,0.017019
11790,0.019972
11800,0.018730
11810,0.013369
11820,0.022056
11830,0.015299
11840,0.019112
11850,0.018413
11860,0.017101
11870,0.019925
11880,0.016581
11890,0.021680
11900,0.013494
11910,0.018438
11920,0.022037
11930,0.018464
11940,0.013326
11950,0.013342
11960,0.014641
11970,0.019377
11980,0.014074
11990,0.019877
12000,0.015504
12010,0.020762
12020,0.016455
12030,0.019389
12040,0.019223
12050,0.019965
12060,0.017697
12070,0.017581
12080,0.021053
12090,0.018724
12100,0.021273
12110,0.019229
12120,0.018893
12130,0.013172
12140,0.021701
12150,0.023070
12160,0.020192
12170,0.014864
12180,0.017938
12190,0.020930
12200,0.014441
12210,0.020648
12220,0.019794
12230,0.023405
