10000,0.680841
10250,0.681970
10500,0.712081
10750,0.750174
11000,0.774893
11250,0.812296
11500,0.845558
11750,0.890606
12000,0.940958
12250,0.963111
12500,1.003188
12750,1.866513
13000,1.961326
13250,2.044792
13500,1.170618
13750,2.182570
14000,2.250293
14250,2.328714
14500,1.346216
14750,2.501333
15000,1.438243
15250,2.649723
15500,1.569193
15750,2.825063
16000,1.903065
16250,2.995265
16500,3.088709
16750,3.185648
17000,3.280403
17250,1.906670
17500,3.488157
17750,3.576426
18000,3.685859
18250,3.789582
18500,3.895138
18750,2.254875
19000,4.099999
19250,2.360641
19500,4.324391
19750,2.509300
20000,4.548211
