10000,1.149542
10250,1.198023
10500,1.254243
10750,1.317970
11000,1.380334
11250,1.449959
11500,1.510032
11750,1.579608
12000,1.637157
12250,1.705100
12500,1.776455
12750,1.847847
13000,1.921630
13250,1.997823
13500,2.072434
13750,2.150797
14000,2.228245
14250,2.304463
14500,2.412654
14750,2.524639
15000,2.558423
15250,2.645226
15500,2.768543
15750,2.810411
16000,2.908259
16250,2.988402
16500,3.080000
16750,3.194051
17000,3.804369
17250,4.164614
17500,4.026438
17750,3.781408
18000,3.903419
18250,4.728283
18500,5.268893
18750,5.017562
19000,4.960853
19250,5.100810
19500,5.380147
19750,5.559491
20000,5.768012
